algorithm,number of nodes,k,weight,run time
CR,50,35,1551.6984970110907,0.013139799935743213
CNN,50,35,1551.6984970110907,0.015517599997110665
CR,50,35,1551.6984970110907,0.01330469991080463
CNN,50,35,1551.6984970110907,0.01560719998087734
CR,50,35,1555.390218889264,0.013274900033138692
CNN,50,35,1555.390218889264,0.015967699931934476
CR,50,35,1538.017757586708,0.013199799926951528
CNN,50,35,1538.017757586708,0.015800800058059394
CR,50,35,1799.9486063389957,0.007693499908782542
CNN,50,35,1817.2723241135443,0.013258700026199222
CR,50,35,1402.1020109275937,0.007651199935935438
CNN,50,35,1402.1020109275937,0.010311200050637126
CR,50,35,1401.8531448702179,0.007491099997423589
CNN,50,35,1401.8531448702179,0.009718700079247355
CR,50,35,1841.5165460853927,0.007441899972036481
CNN,50,35,1884.384942060647,0.01290749991312623
CR,50,35,1410.2581660090755,0.007406299933791161
CNN,50,35,1410.2581660090755,0.009772300021722913
CR,50,35,1957.4781774852365,0.013861199957318604
CNN,50,35,1957.4782135629991,0.018399700056761503
CR,50,35,1755.0272452040126,0.014218199998140335
CNN,50,35,1830.7063763848805,0.01862529991194606
CR,50,35,2073.001377977278,0.013987399986945093
CNN,50,35,2198.1820177388404,0.01941479998640716
CR,50,35,2062.237847896421,0.014008899917826056
CNN,50,35,2088.9915836987307,0.018762700026854873
CR,50,35,1815.0885450348885,0.01382200000807643
CNN,50,35,1889.3641789410506,0.01851089997217059
CR,50,35,1893.9974869931384,0.013859499944373965
CNN,50,35,1917.5289317946442,0.019769400008954108
CR,50,35,1759.443823368875,0.013814000063575804
CNN,50,35,3224.8012200973317,0.019203500007279217
CR,50,35,1746.732888200399,0.01377750001847744
CNN,50,35,1758.9354808444104,0.018645400064997375
CR,50,35,1837.268715402777,0.013857099926099181
CNN,50,35,1879.4102940180808,0.01974390004761517
CR,50,35,1889.9646817216499,0.01392440008930862
CNN,50,35,1942.975885790555,0.019251300022006035
CR,50,35,1590.0069174341397,0.007429499994032085
CNN,50,35,1590.0069174341397,0.009619900025427341
CR,50,35,1590.0069174341395,0.00733990001026541
CNN,50,35,1590.0069174341395,0.010054800077341497
CR,50,35,1577.5676157328317,0.007312000030651689
CNN,50,35,1577.5676157328317,0.00961710000410676
CR,50,35,1563.6362448194236,0.0073090000078082085
CNN,50,35,1563.6362448194236,0.00970170006621629
CR,50,35,1590.0069174341395,0.007427499978803098
CNN,50,35,1590.0069174341395,0.009787000017240644
CR,50,35,1982.2882308153744,0.010750000015832484
CNN,50,35,1983.6356216703584,0.016265499987639487
CR,50,35,1729.5446212426664,0.010768200038000941
CNN,50,35,1742.957554397328,0.015573299955576658
CR,50,35,1801.8984933585357,0.01070019998587668
CNN,50,35,3275.5323539876404,0.015489499899558723
CR,50,35,1923.1338023953738,0.010776299983263016
CNN,50,35,1876.1839530333102,0.01654039998538792
CR,50,35,2018.2114177085748,0.010858900030143559
CNN,50,35,2022.5476595476116,0.015935600036755204
CR,50,35,2053.5453214540075,0.01185750006698072
CNN,50,35,2065.855572128031,0.017614000011235476
CR,50,35,1927.1323350932112,0.011870600050315261
CNN,50,35,1932.769705170354,0.017645400017499924
CR,50,35,1918.8237642558458,0.011843800079077482
CNN,50,35,1922.6912785007717,0.01715570001397282
CR,50,35,2031.9818663510798,0.011873200070112944
CNN,50,35,2074.3984130531903,0.017916199984028935
CR,50,35,1871.0939440574107,0.011844699969515204
CNN,50,35,1968.2581288108656,0.017300299950875342
CR,50,35,2089.705124560433,0.00641069991979748
CNN,50,35,2114.7849698399323,0.013054500101134181
CR,50,35,2146.091731414748,0.006405199994333088
CNN,50,35,2142.100623929339,0.012733799987472594
CR,50,35,1972.682275215751,0.006359299994073808
CNN,50,35,1982.6439159743504,0.012247900012880564
CR,50,35,2110.434565595687,0.006432100082747638
CNN,50,35,2167.894555369602,0.012942499946802855
CR,50,35,1888.7969430454434,0.006310199969448149
CNN,50,35,1993.619658843837,0.012437500059604645
CR,50,35,1847.5947551861102,0.011622000019997358
CNN,50,35,1900.3734383539268,0.01682949997484684
CR,50,35,1640.6256189072553,0.011564300046302378
CNN,50,35,1716.4271534778823,0.016056900029070675
CR,50,35,1738.8418045300366,0.011494999984279275
CNN,50,35,1756.6391557201398,0.016689199954271317
CR,50,35,1808.430916739621,0.011486700037494302
CNN,50,35,1810.4245141050044,0.01614940003491938
CR,50,35,1816.9426709080396,0.01149300008546561
CNN,50,35,1823.3567076494603,0.01632890000473708
CR,50,35,1881.4782238323164,0.012551699997857213
CNN,50,35,1882.2433263732785,0.01743700006045401
CR,50,35,2059.936008807218,0.012160000042058527
CNN,50,35,2073.68439193627,0.018474900047294796
CR,50,35,2028.411819541761,0.012232400011271238
CNN,50,35,3689.2546757801774,0.01824890007264912
CR,50,35,1985.0276802449473,0.012180399964563549
CNN,50,35,3572.8707362269033,0.01689460000488907
CR,50,35,1958.3554007288842,0.012078200001269579
CNN,50,35,2055.6615781695573,0.01784050010610372
CR,50,35,1940.8792206943392,0.01106900000013411
CNN,50,35,1970.947829393302,0.016303099924698472
CR,50,35,1904.678600950321,0.011111699976027012
CNN,50,35,3547.7403512620654,0.016619700007140636
CR,50,35,2126.407776859011,0.011064899968914688
CNN,50,35,2127.8352336024313,0.017025699955411255
CR,50,35,2152.206090882012,0.011072900029830635
CNN,50,35,2168.548450553687,0.01705309993121773
CR,50,35,1986.9442911568053,0.011067299987189472
CNN,50,35,1986.9767845982333,0.01666670001577586
CR,50,35,1776.6733597764373,0.013521600048989058
CNN,50,35,1776.6733597764373,0.01646519999485463
CR,50,35,1755.099234073896,0.013437999994494021
CNN,50,35,1755.099234073896,0.015801999950781465
CR,50,35,1762.2268374274042,0.01335240004118532
CNN,50,35,1762.2268374274042,0.01585009996779263
CR,50,35,1784.7175952315552,0.013375199981965125
CNN,50,35,1784.7175952315552,0.015686300001107156
CR,50,35,1776.6733597764373,0.013289900030940771
CNN,50,35,1776.6733597764373,0.0158311000559479
CR,50,35,2191.2316191029577,0.010188699932768941
CNN,50,35,2218.532830185494,0.01499110006261617
CR,50,35,2069.284707020717,0.010064200032502413
CNN,50,35,2099.282351680169,0.016270300024189055
CR,50,35,1953.6407502304944,0.010121200000867248
CNN,50,35,1997.144004176898,0.015573499957099557
CR,50,35,2073.684878159392,0.009965499979443848
CNN,50,35,2074.3988595618025,0.015021399944089353
CR,50,35,1869.4482975086455,0.009964699973352253
CNN,50,35,1941.420723444651,0.014932300080545247
CR,50,35,1623.706090605901,0.009589900029823184
CNN,50,35,1644.56336490882,0.014257800066843629
CR,50,35,1748.0075921542457,0.00968519994057715
CNN,50,35,1748.0648044715076,0.014573900029063225
CR,50,35,1998.8369484438113,0.009641899960115552
CNN,50,35,2005.6521677157607,0.01566990010906011
CR,50,35,1723.8621454217032,0.009552500094287097
CNN,50,35,1736.9216659184265,0.014490599976852536
CR,50,35,1839.115275825006,0.009719999972730875
CNN,50,35,1864.5370933059776,0.014353700098581612
CR,50,35,1941.9258373295318,0.007560699945315719
CNN,50,35,1961.383016093714,0.012883200077340007
CR,50,35,1897.7338016261774,0.007643799996003509
CNN,50,35,1903.535474091139,0.01228270004503429
CR,50,35,1892.567574164747,0.007496100035496056
CNN,50,35,1893.2927582233312,0.012350999983027577
CR,50,35,1901.371562746117,0.007497900049202144
CNN,50,35,1963.6763867074474,0.012591599952429533
CR,50,35,1701.490589029366,0.007489899988286197
CNN,50,35,1704.443110529173,0.012339400011114776
CR,50,35,1697.9967094809485,0.009823800064623356
CNN,50,35,1697.9967094809485,0.012469499954022467
CR,50,35,1676.348538484297,0.009667599922977388
CNN,50,35,1676.348538484297,0.012039800058118999
CR,50,35,1670.4131600668009,0.009852999937720597
CNN,50,35,1670.4131600668009,0.012425099965184927
CR,50,35,1697.9967094809485,0.009733799961395562
CNN,50,35,1697.9967094809485,0.012165999971330166
CR,50,35,1673.0458478363857,0.009798099985346198
CNN,50,35,1673.0458478363857,0.01230459997896105
CR,50,35,2213.1095875787096,0.005312099936418235
CNN,50,35,2169.3177752701567,0.014220300014130771
CR,50,35,2152.2927993552375,0.0050110999727621675
CNN,50,35,2154.48323086038,0.010901200002990663
CR,50,35,2213.1095875787096,0.005022899946197867
CNN,50,35,2169.3177752701567,0.014292299980297685
CR,50,35,2200.147416197673,0.0051914999494329095
CNN,50,35,2186.232458899629,0.015083300066180527
CR,50,35,2271.9105764582537,0.005070799961686134
CNN,50,35,2251.666614864611,0.011543500004336238
CR,50,35,1873.259332706757,0.011162000009790063
CNN,50,35,1894.3695589325814,0.016133900033310056
CR,50,35,1901.0348520404227,0.011043300037272274
CNN,50,35,1945.9916023441237,0.016627299948595464
CR,50,35,1955.2525526145932,0.011118900030851364
CNN,50,35,2014.902257286342,0.01650489994790405
CR,50,35,1828.2029370004136,0.011184199946001172
CNN,50,35,1832.7332158611148,0.016323400079272687
CR,50,35,1854.2245336768028,0.011306000058539212
CNN,50,35,2000.981279730172,0.017217300017364323
CR,50,35,1720.802637295736,0.009130500024184585
CNN,50,35,1729.4497646578388,0.013868600013665855
CR,50,35,1713.0373533597276,0.008937000064179301
CNN,50,35,1713.0373533597276,0.011460599955171347
CR,50,35,1663.397701712939,0.009031499968841672
CNN,50,35,1663.397701712939,0.011309899971820414
CR,50,35,1712.8755157310752,0.009129400015808642
CNN,50,35,1712.8755157310752,0.01153300004079938
CR,50,35,1632.3583271200991,0.00904219993390143
CNN,50,35,1632.3583271200991,0.011809600051492453
CR,50,35,1758.636776246297,0.006294099963270128
CNN,50,35,1823.36751969049,0.011870799935422838
CR,50,35,1883.6855640837064,0.006182100041769445
CNN,50,35,1925.3510518814462,0.012422699946910143
CR,50,35,1887.976015601912,0.006312799989245832
CNN,50,35,1887.976015601912,0.01214459992479533
CR,50,35,1771.086894840982,0.006262600072659552
CNN,50,35,1792.753235353279,0.011604900006204844
CR,50,35,1754.8560835635733,0.006231100065633655
CNN,50,35,1777.2339838888308,0.011633699992671609
CR,50,35,1960.3579437967842,0.010199000011198223
CNN,50,35,2019.8702619068017,0.015293600037693977
CR,50,35,1826.5937720582474,0.010076200007461011
CNN,50,35,1846.8431614354224,0.01577139995060861
CR,50,35,1960.3579437967842,0.010031600017100573
CNN,50,35,2019.8702619068017,0.015236299950629473
CR,50,35,2115.5767877614367,0.009848599904216826
CNN,50,35,2116.2158807883243,0.016847899998538196
CR,50,35,2057.768947964983,0.00986729993019253
CNN,50,35,2090.5273138805696,0.015705400030128658
CR,50,35,1681.9163508919896,0.012252200045622885
CNN,50,35,1704.2582356581843,0.017343500046990812
CR,50,35,1952.9673602245339,0.01213000004645437
CNN,50,35,2018.5491149161467,0.019329999922774732
CR,50,35,1912.5023658434038,0.012362500070594251
CNN,50,35,1956.933815646983,0.01701630000025034
CR,50,35,1880.4381054769156,0.012143500032834709
CNN,50,35,1901.775540521137,0.017289399984292686
CR,50,35,1875.325637794096,0.01209279999602586
CNN,50,35,1875.4878319575278,0.01715400000102818
CR,50,35,2021.6819538856819,0.010451899957843125
CNN,50,35,2056.5992944282257,0.016386199975386262
CR,50,35,2151.47028595141,0.01049699995201081
CNN,50,35,2183.901220316385,0.01835979998577386
CR,50,35,1886.7137556634566,0.010349199990741909
CNN,50,35,1943.3140225679836,0.016212700051255524
CR,50,35,1929.7531350592662,0.010315299965441227
CNN,50,35,1963.9067242091346,0.015438999980688095
CR,50,35,2151.47028595141,0.010312699945643544
CNN,50,35,2183.901220316385,0.018419900094158947
CR,50,35,1742.4005745325226,0.004312800010666251
CNN,50,35,1750.4203638583137,0.008757399977184832
CR,50,35,1811.3419458453825,0.004351000068709254
CNN,50,35,1793.775989982085,0.008826500037685037
CR,50,35,1686.4792687628446,0.004363799933344126
CNN,50,35,1693.7328104103096,0.009152399958111346
CR,50,35,1664.833392430028,0.004245100077241659
CNN,50,35,1707.8228283814733,0.008913800003938377
CR,50,35,1887.7561062395616,0.0044610999757424
CNN,50,35,1927.9448632553904,0.009076699963770807
CR,50,35,1893.0217509459223,0.006377300014719367
CNN,50,35,1911.4603507447637,0.012223600060679018
CR,50,35,1822.6755828754024,0.006341999978758395
CNN,50,35,1876.6572572273367,0.012653399957343936
CR,50,35,2176.837378090009,0.006293400074355304
CNN,50,35,2211.102254349046,0.015215900028124452
CR,50,35,2170.525079336132,0.006318200030364096
CNN,50,35,2202.7626069195367,0.013189499964937568
CR,50,35,2173.577910569376,0.006376200006343424
CNN,50,35,2149.9569231947025,0.013245699927210808
CR,50,35,2129.5822711753813,0.010095999925397336
CNN,50,35,2206.3432205031263,0.016945199924521148
CR,50,35,2158.965440875291,0.010059599997475743
CNN,50,35,2180.553630346496,0.019461499992758036
CR,50,35,2163.0048046711263,0.010068099945783615
CNN,50,35,2281.785649235121,0.01870489993598312
CR,50,35,2077.270538565033,0.010367200011387467
CNN,50,35,2138.241528082876,0.016894100001081824
CR,50,35,2110.262215482518,0.010062600020319223
CNN,50,35,2170.7014911072138,0.018759600003249943
CR,50,35,1651.0010575029576,0.017249400028958917
CNN,50,35,1734.908338699067,0.022286699968390167
CR,50,35,1762.6844620964885,0.017301299958489835
CNN,50,35,1763.1939868594873,0.022001500008627772
CR,50,35,1510.6577723469848,0.017195999971590936
CNN,50,35,1567.7553891754187,0.021546300034970045
CR,50,35,1832.3265792689745,0.017178599955514073
CNN,50,35,1848.8873180809403,0.02210100006777793
CR,50,35,1394.8694020689084,0.017335099983029068
CNN,50,35,1394.8694020689084,0.019760900060646236
CR,50,35,2343.4135205822986,0.019542899914085865
CNN,50,35,2282.0571821221806,0.026950000086799264
CR,50,35,1978.5753843027337,0.019664699910208583
CNN,50,35,2041.0728215206823,0.025877300067804754
CR,50,35,2078.034493499231,0.019621899933554232
CNN,50,35,2082.141982334612,0.025311400066129863
CR,50,35,2033.5072972976875,0.019572199904359877
CNN,50,35,2096.0397728004964,0.02707029995508492
CR,50,35,2038.526556579927,0.01976629998534918
CNN,50,35,2115.36609367339,0.025476700044237077
CR,50,35,2123.256873269819,0.022865400067530572
CNN,50,35,2202.5857960531944,0.029712700052186847
CR,50,35,2199.581589627394,0.022611499996855855
CNN,50,35,2211.1460055552975,0.0304364999756217
CR,50,35,2304.421965004478,0.022927299956791103
CNN,50,35,2352.332311809416,0.028277700068429112
CR,50,35,2149.2663416966334,0.022568700020201504
CNN,50,35,2193.1258892489996,0.029590400052256882
CR,50,35,2089.991054683291,0.023103299899958074
CNN,50,35,2114.8748641985003,0.030111700063571334
CR,50,35,2059.042752957283,0.01602779992390424
CNN,50,35,2079.4884898871055,0.025616300059482455
CR,50,35,1925.928652826706,0.016150500043295324
CNN,50,35,3341.620548140813,0.02340810000896454
CR,50,35,2059.2305243687188,0.01630809996277094
CNN,50,35,2086.268252127359,0.024684800067916512
CR,50,35,2034.652657288459,0.01660999993328005
CNN,50,35,2088.984064003079,0.029360500047914684
CR,50,35,2059.258026582013,0.0162090000230819
CNN,50,35,2081.1680961368056,0.025099299964495003
CR,50,35,1772.1491809506715,0.008454800001345575
CNN,50,35,1781.6316845662043,0.013306499924510717
CR,50,35,1807.0036979088145,0.008383700042031705
CNN,50,35,1810.1499365026532,0.01334639999549836
CR,50,35,1839.626758248361,0.008356900070793927
CNN,50,35,1893.0032043060721,0.014535499969497323
CR,50,35,2079.714020124668,0.008351899916306138
CNN,50,35,2058.6527409107316,0.015065199928358197
CR,50,35,1806.3208016832434,0.008511899970471859
CNN,50,35,1817.763158045466,0.013860999955795705
CR,50,35,1563.537654919367,0.008432300062850118
CNN,50,35,1563.537654919367,0.010759799974039197
CR,50,35,1563.5376549193672,0.008305000024847686
CNN,50,35,1563.5376549193672,0.010700599988922477
CR,50,35,1566.911055072008,0.008298900094814599
CNN,50,35,1566.911055072008,0.010639699990861118
CR,50,35,1533.8103289248422,0.008376599987968802
CNN,50,35,1533.8103289248422,0.011097499984316528
CR,50,35,1551.5374945968208,0.008402899955399334
CNN,50,35,1551.5374945968208,0.010705800028517842
CR,50,35,1899.8270132069258,0.01610230002552271
CNN,50,35,1904.1662603478426,0.021171199972741306
CR,50,35,1914.4770517925435,0.01620409998577088
CNN,50,35,2057.191451990454,0.021174699999392033
CR,50,35,1948.175073812579,0.01612549996934831
CNN,50,35,1948.715734713951,0.020738500053994358
CR,50,35,1938.1858672537317,0.016077699954621494
CNN,50,35,1964.1322219041465,0.021264699986204505
CR,50,35,1983.6342886062612,0.016307399957440794
CNN,50,35,2000.5962269788306,0.021077800076454878
CR,50,35,1604.7816891840675,0.013131999992765486
CNN,50,35,1604.7816891840675,0.015193200088106096
CR,50,35,1604.4822723591462,0.01265739998780191
CNN,50,35,1604.4822723591462,0.014969300013035536
CR,50,35,1604.7816891840675,0.01258490001782775
CNN,50,35,1604.7816891840675,0.015190900070592761
CR,50,35,1604.4822723591462,0.012697100057266653
CNN,50,35,1604.4822723591462,0.01506629993673414
CR,50,35,1627.4000876974487,0.01252400001976639
CNN,50,35,1627.4000876974487,0.015008500078693032
CR,50,35,1731.5485085686696,0.011706299963407218
CNN,50,35,1752.5514975229735,0.01716409996151924
CR,50,35,1665.268224309536,0.01251799997407943
CNN,50,35,1686.3430095546705,0.017830700031481683
CR,50,35,1991.2185953146686,0.011780499946326017
CNN,50,35,1991.2185953146686,0.017736700014211237
CR,50,35,1816.142854580427,0.011659399955533445
CNN,50,35,1816.142854580427,0.01766959996894002
CR,50,35,1657.6370571168459,0.01165859994944185
CNN,50,35,1742.7446273500798,0.017278699902817607
CR,50,35,1996.1471371048253,0.012769200024195015
CNN,50,35,1907.7874356862187,0.023800899973139167
CR,50,35,2110.2937948357944,0.012833200045861304
CNN,50,35,2070.6561523252044,0.026085600024089217
CR,50,35,2101.0845092677196,0.012906100018881261
CNN,50,35,2116.3052088181385,0.022269199951551855
CR,50,35,1884.38516149735,0.012702799984253943
CNN,50,35,1912.7038135576124,0.023466399987228215
CR,50,35,1945.680791798376,0.012820000061765313
CNN,50,35,3200.8430095075023,0.02369349997024983
CR,50,40,1972.43818887659,0.01297289994545281
CNN,50,40,1996.934481400007,0.017899999977089465
CR,50,40,1827.9123744172728,0.012902199989184737
CNN,50,40,1877.6215939395272,0.01816920004785061
CR,50,40,1736.0959943667633,0.012871099985204637
CNN,50,40,1838.666843662147,0.0179760999744758
CR,50,40,1937.92596045236,0.012999400030821562
CNN,50,40,2030.8851818332191,0.01806819997727871
